issues,status,type,words,titleLen,descLen,h1,url,title,description,canonical
"","200","airline","1106","21","149","1","https://www.originfacts.com/airlines/sun-air","SUN-AIR · Originfacts","Air Bashkortostan was established in 2006 as a regional Russian carrier associated with the Republic of Bashkortostan. It operated under IATA code ZU","https://www.originfacts.com/airlines/sun-air"
"","200","airline","2139","19","150","1","https://www.originfacts.com/airlines/swiss","SWISS · Originfacts","Swiss International Air Lines, commonly branded as SWISS, is Switzerland’s flag carrier and a scheduled full-service airline. It began operations in 2","https://www.originfacts.com/airlines/swiss"
"","200","airline","1373","26","150","1","https://www.originfacts.com/airlines/safi-airways","Safi Airways · Originfacts","Safi Airways was founded in 2006 as a privately owned Afghan airline and later began scheduled passenger operations under the IATA code 4Q and ICAO co","https://www.originfacts.com/airlines/safi-airways"
"","200","airline","1703","20","150","1","https://www.originfacts.com/airlines/saudia","Saudia · Originfacts","Saudia is the flag carrier of Saudi Arabia and traces its origins to 1945, when the kingdom received its first aircraft and began developing a nationa","https://www.originfacts.com/airlines/saudia"
"","200","airline","1342","19","150","1","https://www.originfacts.com/airlines/scoot","Scoot · Originfacts","Scoot is a low-cost airline established in 2011 and launched commercially in 2012 as part of the Singapore Airlines Group. Its identity centres on pro","https://www.originfacts.com/airlines/scoot"
"","200","airline","1122","31","150","1","https://www.originfacts.com/airlines/sepehran-airlines","Sepehran Airlines · Originfacts","Sepehran Airlines is a privately operated Iranian low-cost carrier established in 2016. It flies under the Sepehran brand and uses the IATA code IS. T","https://www.originfacts.com/airlines/sepehran-airlines"
"","200","airline","1390","35","150","1","https://www.originfacts.com/airlines/severstal-air-company","Severstal Air Company · Originfacts","Severstal Air Company is a Russian scheduled airline operating under the IATA code D2 and ICAO code SSF. Its identity is closely associated with Chere","https://www.originfacts.com/airlines/severstal-air-company"
"","200","airline","1382","25","149","1","https://www.originfacts.com/airlines/shaheen-air","Shaheen Air · Originfacts","Shaheen Air was founded in 1993 and developed into one of Pakistan’s prominent privately owned scheduled airlines. It began with links to the Shaheen","https://www.originfacts.com/airlines/shaheen-air"
"","200","airline","1609","31","150","1","https://www.originfacts.com/airlines/shandong-airlines","Shandong Airlines · Originfacts","Shandong Airlines is a scheduled Chinese carrier founded in 1994 and headquartered in Jinan, the capital of Shandong province. Its identity is closely","https://www.originfacts.com/airlines/shandong-airlines"
"","200","airline","1654","31","149","1","https://www.originfacts.com/airlines/shanghai-airlines","Shanghai Airlines · Originfacts","Shanghai Airlines was founded in 1985 and began operations as an independently branded carrier based in Shanghai. It became a wholly owned subsidiary","https://www.originfacts.com/airlines/shanghai-airlines"
"","200","airline","1743","31","149","1","https://www.originfacts.com/airlines/shenzhen-airlines","Shenzhen Airlines · Originfacts","Shenzhen Airlines was founded in 1992 and began operations the following year. Headquartered in Shenzhen, Guangdong, it has developed from a regional","https://www.originfacts.com/airlines/shenzhen-airlines"
"","200","airline","1561","30","150","1","https://www.originfacts.com/airlines/sichuan-airlines","Sichuan Airlines · Originfacts","Sichuan Airlines was founded in 1986 and began commercial operations in 1988. Headquartered in Chengdu, it is a scheduled Chinese carrier whose owners","https://www.originfacts.com/airlines/sichuan-airlines"
"","200","airline","1521","21","150","1","https://www.originfacts.com/airlines/silkair","SilkAir · Originfacts","SilkAir was a scheduled regional carrier based in Singapore and wholly owned by Singapore Airlines. Its roots lay in Tradewinds, which began airline o","https://www.originfacts.com/airlines/silkair"
"","200","airline","1150","28","150","1","https://www.originfacts.com/airlines/silver-airways","Silver Airways · Originfacts","Silver Airways was founded in 2011 and began operations that December using assets acquired from Gulfstream International Airlines. Headquartered near","https://www.originfacts.com/airlines/silver-airways"
"","200","airline","1974","32","150","1","https://www.originfacts.com/airlines/singapore-airlines","Singapore Airlines · Originfacts","Singapore Airlines traces its origins to Malayan Airways, which began operations in 1947, and adopted its present identity following the separation of","https://www.originfacts.com/airlines/singapore-airlines"
"","200","airline","1452","25","150","1","https://www.originfacts.com/airlines/sky-airline","Sky Airline · Originfacts","Sky Airline is a privately owned Chilean low-cost carrier founded in 2001, with commercial operations beginning the following year. It initially compe","https://www.originfacts.com/airlines/sky-airline"
"","200","airline","1126","26","150","1","https://www.originfacts.com/airlines/sky-airlines","Sky Airlines · Originfacts","Sky Airlines was a Turkish leisure carrier founded in 2000 and launched flight operations in 2001. It was associated with the Antalya-based Kayı Group","https://www.originfacts.com/airlines/sky-airlines"
"","200","airline","1138","33","150","1","https://www.originfacts.com/airlines/sky-angkor-airlines","Sky Angkor Airlines · Originfacts","Sky Angkor Airlines is a privately owned Cambodian carrier established in 2010 as Sky Wings Asia Airlines. It began operations in 2011 and adopted the","https://www.originfacts.com/airlines/sky-angkor-airlines"
"","200","airline","1354","24","150","1","https://www.originfacts.com/airlines/skybahamas","SkyBahamas · Originfacts","SkyBahamas is a privately operated Bahamian scheduled airline identified by IATA code Q7 and ICAO code SBM. Established in 2008, it developed as a reg","https://www.originfacts.com/airlines/skybahamas"
"","200","airline","1146","30","150","1","https://www.originfacts.com/airlines/skywest-airlines","SkyWest Airlines · Originfacts","SkyWest Airlines is a United States regional carrier founded in 1972 and headquartered in St. George, Utah. It is owned by SkyWest, Inc., a publicly t","https://www.originfacts.com/airlines/skywest-airlines"
"","200","airline","1380","30","150","1","https://www.originfacts.com/airlines/skymark-airlines","Skymark Airlines · Originfacts","Skymark Airlines was founded in 1996 and began flying in 1998 after Japan opened its domestic aviation market to greater competition. Headquartered in","https://www.originfacts.com/airlines/skymark-airlines"
"","200","airline","1118","30","150","1","https://www.originfacts.com/airlines/skyward-airlines","Skyward Airlines · Originfacts","Skyward Airlines is a privately owned Kenyan carrier founded in 2013 as Skyward Express. It initially focused on charter, cargo and humanitarian opera","https://www.originfacts.com/airlines/skyward-airlines"
"","200","airline","1388","26","150","1","https://www.originfacts.com/airlines/solaseed-air","Solaseed Air · Originfacts","Solaseed Air is a Japanese low-cost airline headquartered in Miyazaki Prefecture. Its origins date to 1997, when the company was established as Pan As","https://www.originfacts.com/airlines/solaseed-air"
"","200","airline","1528","30","150","1","https://www.originfacts.com/airlines/solomon-airlines","Solomon Airlines · Originfacts","Solomon Airlines is the national carrier of the Solomon Islands and is owned by the Solomon Islands government. Its origins date to 1962, when the pri","https://www.originfacts.com/airlines/solomon-airlines"
"","200","airline","1122","23","150","1","https://www.originfacts.com/airlines/somon-air","Somon Air · Originfacts","Somon Air was established in 2007 and began commercial operations in February 2008, initially linking Dushanbe with Moscow. The privately owned carrie","https://www.originfacts.com/airlines/somon-air"
"","200","airline","1973","35","149","1","https://www.originfacts.com/airlines/south-african-airways","South African Airways · Originfacts","South African Airways is South Africa’s national flag carrier and one of the continent’s best-known airline brands. Founded in 1934, it operates as a","https://www.originfacts.com/airlines/south-african-airways"
"","200","airline","1473","26","150","1","https://www.originfacts.com/airlines/southern-air","Southern Air · Originfacts","Southern Air is identified by the IATA code 9R and ICAO code VAP, with Phuket Air given as its legal name and Thailand as its headquarters country. Th","https://www.originfacts.com/airlines/southern-air"
"","200","airline","1141","38","80","1","https://www.originfacts.com/airlines/southern-airways-express","Southern Airways Express · Originfacts","Southern Airways Express (9X/LTD) is a scheduled airline based in United States.","https://www.originfacts.com/airlines/southern-airways-express"
"","200","airline","1549","32","150","1","https://www.originfacts.com/airlines/southwest-airlines","Southwest Airlines · Originfacts","Southwest Airlines traces its origins to 1967, when it was incorporated as Air Southwest, and began flying in 1971. Headquartered in Dallas, Texas, it","https://www.originfacts.com/airlines/southwest-airlines"
"","200","airline","1418","22","150","1","https://www.originfacts.com/airlines/spicejet","SpiceJet · Originfacts","SpiceJet is an Indian low-cost airline that began operating under its current identity in 2005. The carrier traces its corporate history to an earlier","https://www.originfacts.com/airlines/spicejet"
"short_description","200","airline","1498","29","70","1","https://www.originfacts.com/airlines/spirit-airlines","Spirit Airlines · Originfacts","Spirit Airlines (NK/NKS) is a low-cost airline based in United States.","https://www.originfacts.com/airlines/spirit-airlines"
"","200","airline","1120","26","149","1","https://www.originfacts.com/airlines/spring-japan","Spring Japan · Originfacts","Spring Japan is a Japanese low-cost airline founded in 2012 as Spring Airlines Japan and launched scheduled operations in 2014. It began as a locally","https://www.originfacts.com/airlines/spring-japan"
"","200","airline","1697","32","150","1","https://www.originfacts.com/airlines/srilankan-airlines","SriLankan Airlines · Originfacts","SriLankan Airlines is the flag carrier of Sri Lanka and traces its origins to 1979, when Air Lanka began operations as the successor to Air Ceylon. Th","https://www.originfacts.com/airlines/srilankan-airlines"
"","200","airline","1488","27","150","1","https://www.originfacts.com/airlines/sriwijaya-air","Sriwijaya Air · Originfacts","Sriwijaya Air is a privately owned Indonesian scheduled airline founded in 2003. Established by Indonesian aviation entrepreneurs, it developed as a v","https://www.originfacts.com/airlines/sriwijaya-air"
"","200","airline","1448","27","150","1","https://www.originfacts.com/airlines/sudan-airways","Sudan Airways · Originfacts","Sudan Airways was founded in 1946 and is Sudan’s national flag carrier. The state-owned airline operates under the IATA code SD and ICAO code SUD, wit","https://www.originfacts.com/airlines/sudan-airways"
"","200","airline","1398","24","150","1","https://www.originfacts.com/airlines/sunexpress","SunExpress · Originfacts","SunExpress was founded in 1989 as a joint venture between Turkish Airlines and Lufthansa, which remain its parent companies. Headquartered in Antalya,","https://www.originfacts.com/airlines/sunexpress"
"","200","airline","1122","36","150","1","https://www.originfacts.com/airlines/sunexpress-deutschland","SunExpress Deutschland · Originfacts","SunExpress Deutschland was established in 2011 as the German subsidiary of SunExpress, the leisure airline jointly owned by Lufthansa and Turkish Airl","https://www.originfacts.com/airlines/sunexpress-deutschland"
"","200","airline","1125","31","149","1","https://www.originfacts.com/airlines/sunclass-airlines","Sunclass Airlines · Originfacts","Sunclass Airlines is a Danish leisure carrier whose present identity dates from 2019, when Thomas Cook Airlines Scandinavia was renamed following the","https://www.originfacts.com/airlines/sunclass-airlines"
"","200","airline","1108","21","149","1","https://www.originfacts.com/airlines/sundair","SundAir · Originfacts","Sundair is a German leisure airline founded in 2016, with flight operations beginning in 2017. Legally incorporated as Sundair GmbH and headquartered","https://www.originfacts.com/airlines/sundair"
"","200","airline","1122","29","150","1","https://www.originfacts.com/airlines/sunrise-airways","Sunrise Airways · Originfacts","Sunrise Airways is a privately owned Haitian airline founded in 2010, with scheduled operations beginning in 2012. The carrier uses the IATA code S6 a","https://www.originfacts.com/airlines/sunrise-airways"
"","200","airline","1151","30","149","1","https://www.originfacts.com/airlines/sunwing-airlines","Sunwing Airlines · Originfacts","Sunwing Airlines was founded in 2005 as a Canadian leisure carrier closely associated with tour operator Sunwing Vacations. The Toronto-based airline","https://www.originfacts.com/airlines/sunwing-airlines"
"","200","airline","1424","30","155","1","https://www.originfacts.com/airlines/suparna-airlines","Suparna Airlines · Originfacts","Suparna Airlines is a scheduled carrier headquartered in the People&#x27;s Republic of China. It was established in 2003 as Yangtze River Express and later","https://www.originfacts.com/airlines/suparna-airlines"
"","200","airline","1392","29","150","1","https://www.originfacts.com/airlines/surinam-airways","Surinam Airways · Originfacts","Surinam Airways is the national airline of Suriname and operates under the IATA code PY and ICAO code SLM. Established in 1953, it developed from a do","https://www.originfacts.com/airlines/surinam-airways"
"","200","airline","1111","19","150","1","https://www.originfacts.com/airlines/swoop","Swoop · Originfacts","Swoop was a Canadian ultra-low-cost airline established by WestJet in 2017 and launched commercially in June 2018. Created as a lower-fare brand withi","https://www.originfacts.com/airlines/swoop"
"short_description","200","airline","1117","27","63","1","https://www.originfacts.com/airlines/sylt-air-gmbh","Sylt Air GmbH · Originfacts","Sylt Air GmbH (7E/AWU) is a scheduled airline based in Germany.","https://www.originfacts.com/airlines/sylt-air-gmbh"
"","200","airline","1416","28","160","1","https://www.originfacts.com/airlines/tway-air","T&#x27;way Air · Originfacts","T&#x27;way Air is a South Korean low-cost airline whose roots extend to Hansung Airlines, founded in 2004. Operations under the T&#x27;way identity began in 201","https://www.originfacts.com/airlines/tway-air"
"","200","airline","1480","25","150","1","https://www.originfacts.com/airlines/taag-angola","TAAG Angola · Originfacts","TAAG Angola Airlines is Angola’s national flag carrier and a state-owned scheduled airline. Its history dates to 1938, when it was established as Divi","https://www.originfacts.com/airlines/taag-angola"
"","200","airline","1424","18","150","1","https://www.originfacts.com/airlines/tame","TAME · Originfacts","TAME was founded in 1962 as Transportes Aéreos Militares Ecuatorianos, initially under the Ecuadorian Air Force, and later became a state-owned commer","https://www.originfacts.com/airlines/tame"
"","200","airline","1795","30","150","1","https://www.originfacts.com/airlines/tap-air-portugal","TAP Air Portugal · Originfacts","TAP Air Portugal is Portugal’s flag carrier and traces its origins to 1945, when it was established as Transportes Aéreos Portugueses. The airline lat","https://www.originfacts.com/airlines/tap-air-portugal"
"","200","airline","2065","26","149","1","https://www.originfacts.com/airlines/thai-airways","THAI Airways · Originfacts","Thai Airways International was established in 1960 and serves as Thailand’s national flag carrier. The airline developed from a joint venture between","https://www.originfacts.com/airlines/thai-airways"
"","200","airline","1157","24","149","1","https://www.originfacts.com/airlines/thai-smile","THAI Smile · Originfacts","THAI Smile was established in 2011 by Thai Airways International and began commercial operations in 2012. Although sometimes classified as a low-cost","https://www.originfacts.com/airlines/thai-smile"
"","200","airline","1661","32","150","1","https://www.originfacts.com/airlines/trip-linhas-aereas","TRIP Linhas Aéreas · Originfacts","TRIP Linhas Aéreas was founded in 1998 as a privately owned Brazilian regional airline. Its name was an acronym for Transporte Regional do Interior Pa","https://www.originfacts.com/airlines/trip-linhas-aereas"
"","200","airline","1115","25","150","1","https://www.originfacts.com/airlines/tui-airways","TUI Airways · Originfacts","TUI Airways is a British leisure airline owned by the German-headquartered tourism group TUI AG. Its history began in 1962 with the creation of Euravi","https://www.originfacts.com/airlines/tui-airways"
"","200","airline","1437","33","150","1","https://www.originfacts.com/airlines/tui-fly-deutschland","TUI fly Deutschland · Originfacts","TUI fly Deutschland is a German leisure airline within the TUI Group, one of Europe’s largest tourism businesses. The present airline identity was int","https://www.originfacts.com/airlines/tui-fly-deutschland"
"","200","airline","1125","31","150","1","https://www.originfacts.com/airlines/tailwind-airlines","Tailwind Airlines · Originfacts","Tailwind Airlines is a privately owned Turkish carrier established in 2006 with Turkish and British investment. It received its operating approvals be","https://www.originfacts.com/airlines/tailwind-airlines"
"","200","airline","1442","23","150","1","https://www.originfacts.com/airlines/tajik-air","Tajik Air · Originfacts","Tajik Air is a state-owned airline headquartered in Dushanbe, Tajikistan. Its origins date to 1924, when aviation services began in the Tajik Soviet r","https://www.originfacts.com/airlines/tajik-air"
"","200","airline","1124","25","150","1","https://www.originfacts.com/airlines/tandem-aero","Tandem Aero · Originfacts","Tandem Aero was a privately operated Moldovan airline established in 1998 and headquartered in Chișinău. It used the IATA code TQ and ICAO code TDM, a","https://www.originfacts.com/airlines/tandem-aero"
"","200","airline","1389","24","150","1","https://www.originfacts.com/airlines/taquan-air","Taquan Air · Originfacts","Taquan Air is a regional carrier based in Ketchikan, Alaska, with roots dating to 1977. Its identity is closely tied to Southeast Alaska, where waterw","https://www.originfacts.com/airlines/taquan-air"
"","200","airline","1116","28","150","1","https://www.originfacts.com/airlines/tarco-aviation","Tarco Aviation · Originfacts","Tarco Aviation is a privately owned Sudanese airline established in 2009. Originally known as Tarco Air, it adopted the Tarco Aviation name in 2018. T","https://www.originfacts.com/airlines/tarco-aviation"
"","200","airline","1368","32","150","1","https://www.originfacts.com/airlines/tatarstan-airlines","Tatarstan Airlines · Originfacts","Tatarstan Airlines was founded in 1993 and developed as a regional Russian carrier closely identified with the Republic of Tatarstan. Headquartered in","https://www.originfacts.com/airlines/tatarstan-airlines"
"","200","airline","1432","26","150","1","https://www.originfacts.com/airlines/thai-airasia","Thai AirAsia · Originfacts","Thai AirAsia was established in 2003 and began operating in 2004 as the Thai member of the wider AirAsia airline group. It is operated through Thai co","https://www.originfacts.com/airlines/thai-airasia"
"","200","airline","1136","28","149","1","https://www.originfacts.com/airlines/thai-airasia-x","Thai AirAsia X · Originfacts","Thai AirAsia X is a Thai long-haul low-cost airline established in 2013 and launched commercially in 2014. It operates under the AirAsia brand and is","https://www.originfacts.com/airlines/thai-airasia-x"
"","200","airline","1133","27","150","1","https://www.originfacts.com/airlines/thai-lion-air","Thai Lion Air · Originfacts","Thai Lion Air began commercial services in December 2013 and operates under the legal entity Thai Lion Mentari Company Limited. It is part of Indonesi","https://www.originfacts.com/airlines/thai-lion-air"
"","200","airline","1142","30","150","1","https://www.originfacts.com/airlines/thai-vietjet-air","Thai Vietjet Air · Originfacts","Thai Vietjet Air is a low-cost airline headquartered in Thailand and affiliated with Vietnam-based Vietjet Air. Established in 2014, it began schedule","https://www.originfacts.com/airlines/thai-vietjet-air"
"","200","airline","1164","34","150","1","https://www.originfacts.com/airlines/thomas-cook-airlines","Thomas Cook Airlines · Originfacts","Thomas Cook Airlines was a British leisure carrier within the Thomas Cook Group, despite some historical listings associating the wider brand with Bel","https://www.originfacts.com/airlines/thomas-cook-airlines"
"","200","airline","1146","42","150","1","https://www.originfacts.com/airlines/thomas-cook-airlines-belgium","Thomas Cook Airlines Belgium · Originfacts","Thomas Cook Airlines Belgium was established in 2001 and began flying in 2002 as the Belgian airline business of the Thomas Cook travel group. Using t","https://www.originfacts.com/airlines/thomas-cook-airlines-belgium"
"","200","airline","1512","30","150","1","https://www.originfacts.com/airlines/tianjin-airlines","Tianjin Airlines · Originfacts","Tianjin Airlines is a scheduled Chinese carrier headquartered in Tianjin. It began operations in 2004 as Grand China Express Air and adopted the Tianj","https://www.originfacts.com/airlines/tianjin-airlines"
"","200","airline","1377","30","149","1","https://www.originfacts.com/airlines/tigerair-mandala","Tigerair Mandala · Originfacts","Mandala Airlines was founded in 1969 as an Indonesian scheduled carrier and operated for decades under the Mandala name. After financial difficulties","https://www.originfacts.com/airlines/tigerair-mandala"
"","200","airline","1142","35","149","1","https://www.originfacts.com/airlines/titan-airways-limited","Titan Airways Limited · Originfacts","Titan Airways was founded in 1988 and is a privately owned British airline headquartered at London Stansted Airport. Controlled by Hagondale Limited,","https://www.originfacts.com/airlines/titan-airways-limited"
"","200","airline","1123","23","149","1","https://www.originfacts.com/airlines/trade-air","Trade Air · Originfacts","Trade Air is a privately owned Croatian airline founded in April 1994 and headquartered in Zagreb. It began as a cargo operator before expanding into","https://www.originfacts.com/airlines/trade-air"
"","200","airline","1476","23","150","1","https://www.originfacts.com/airlines/transavia","Transavia · Originfacts","Transavia is a Dutch low-cost airline founded in 1965 and headquartered in the Netherlands. It operates as part of the Air France-KLM group through it","https://www.originfacts.com/airlines/transavia"
"","200","airline","1425","30","150","1","https://www.originfacts.com/airlines/transavia-france","Transavia France · Originfacts","Transavia France was established in 2006 and began flying in 2007. It operates as the French arm of the Transavia low-cost brand within the Air France","https://www.originfacts.com/airlines/transavia-france"
"short_description","200","airline","1113","33","71","1","https://www.originfacts.com/airlines/trigana-air-service","Trigana Air Service · Originfacts","Trigana Air Service (IL/TGN) is a scheduled airline based in Indonesia.","https://www.originfacts.com/airlines/trigana-air-service"
"","200","airline","1566","22","150","1","https://www.originfacts.com/airlines/tunisair","Tunisair · Originfacts","Tunisair is Tunisia’s national airline and flag carrier. Founded in 1948 as the Société Tunisienne de l’Air, it began operations the following year an","https://www.originfacts.com/airlines/tunisair"
"","200","airline","1452","30","150","1","https://www.originfacts.com/airlines/tunisair-express","Tunisair Express · Originfacts","Tunisair Express is a Tunisian scheduled regional airline founded in 1991 as Tuninter. It later operated under the name Sevenair before adopting the T","https://www.originfacts.com/airlines/tunisair-express"
"","200","airline","2128","30","150","1","https://www.originfacts.com/airlines/turkish-airlines","Turkish Airlines · Originfacts","Turkish Airlines was founded in 1933 and serves as Turkey’s national flag carrier. It operates under the Turkish Airlines brand and the TK flight code","https://www.originfacts.com/airlines/turkish-airlines"
"","200","airline","1424","35","150","1","https://www.originfacts.com/airlines/turkmenistan-airlines","Turkmenistan Airlines · Originfacts","Turkmenistan Airlines is the state-owned flag carrier of Turkmenistan. Established in 1992 following the country’s independence, it operates scheduled","https://www.originfacts.com/airlines/turkmenistan-airlines"
"short_description","200","airline","1113","32","67","1","https://www.originfacts.com/airlines/uls-airlines-cargo","ULS Airlines Cargo · Originfacts","ULS Airlines Cargo (GO/KZU) is a scheduled airline based in Turkey.","https://www.originfacts.com/airlines/uls-airlines-cargo"
"short_description","200","airline","1097","32","71","1","https://www.originfacts.com/airlines/us-bangla-airlines","US-Bangla Airlines · Originfacts","US-Bangla Airlines (BS/UBG) is a scheduled airline based in Bangladesh.","https://www.originfacts.com/airlines/us-bangla-airlines"
"","200","airline","1531","21","149","1","https://www.originfacts.com/airlines/uni-air","Uni Air · Originfacts","Uni Air is a Taiwanese scheduled airline whose roots date to 1988, when Makung Airlines began operations. The carrier adopted the Uni Air identity in","https://www.originfacts.com/airlines/uni-air"
"short_description","200","airline","1100","30","65","1","https://www.originfacts.com/airlines/uni-top-airlines","Uni-Top Airlines · Originfacts","Uni-Top Airlines (UW/UTP) is a scheduled airline based in (none).","https://www.originfacts.com/airlines/uni-top-airlines"
"","200","airline","3024","29","150","1","https://www.originfacts.com/airlines/united-airlines","United Airlines · Originfacts","United Airlines traces its origins to Varney Air Lines, founded in 1926, and adopted the United name during the consolidation of several early aviatio","https://www.originfacts.com/airlines/united-airlines"
"","200","airline","1468","27","150","1","https://www.originfacts.com/airlines/ural-airlines","Ural Airlines · Originfacts","Ural Airlines is a privately owned Russian scheduled carrier headquartered in Yekaterinburg. It was established as an independent airline in 1993 foll","https://www.originfacts.com/airlines/ural-airlines"
"short_description","200","airline","1128","24","59","1","https://www.originfacts.com/airlines/urumqi-air","Urumqi Air · Originfacts","Urumqi Air (UQ/CUH) is a scheduled airline based in Uganda.","https://www.originfacts.com/airlines/urumqi-air"
"","200","airline","1654","32","149","1","https://www.originfacts.com/airlines/uzbekistan-airways","Uzbekistan Airways · Originfacts","Uzbekistan Airways was founded in 1992 following the country’s independence and serves as Uzbekistan’s national flag carrier. The state-owned airline","https://www.originfacts.com/airlines/uzbekistan-airways"
"","200","airline","1382","26","150","1","https://www.originfacts.com/airlines/vim-airlines","VIM Airlines · Originfacts","VIM Airlines was a privately owned Russian carrier founded in 2000. Its legal and trading identity was VIM Airlines, while its aircraft commonly carri","https://www.originfacts.com/airlines/vim-airlines"
"short_description","200","airline","1100","26","62","1","https://www.originfacts.com/airlines/vlm-airlines","VLM Airlines · Originfacts","VLM Airlines (VG/VLM) is a scheduled airline based in Belgium.","https://www.originfacts.com/airlines/vlm-airlines"
"short_description","200","airline","1131","35","70","1","https://www.originfacts.com/airlines/voepass-linhas-aereas","VOEPASS Linhas Aéreas · Originfacts","VOEPASS Linhas Aéreas (2Z/PTB) is a scheduled airline based in Brazil.","https://www.originfacts.com/airlines/voepass-linhas-aereas"
"short_description","200","airline","1084","22","57","1","https://www.originfacts.com/airlines/valuejet","ValueJet · Originfacts","ValueJet (VK/FVJ) is a low-cost airline based in Nigeria.","https://www.originfacts.com/airlines/valuejet"
"short_description","200","airline","1113","30","72","1","https://www.originfacts.com/airlines/vieques-air-link","Vieques Air Link · Originfacts","Vieques Air Link (V4/VES) is a scheduled airline based in United States.","https://www.originfacts.com/airlines/vieques-air-link"
"","200","airline","1391","21","149","1","https://www.originfacts.com/airlines/vietjet","Vietjet · Originfacts","Vietjet, legally VietJet Aviation Joint Stock Company and commonly branded as Vietjet Air, is a Vietnamese low-cost airline founded in 2007. It began","https://www.originfacts.com/airlines/vietjet"
"","200","airline","1830","30","150","1","https://www.originfacts.com/airlines/vietnam-airlines","Vietnam Airlines · Originfacts","Vietnam Airlines traces its origins to 1956, when the country’s civil aviation sector was established, and adopted its present identity in 1995. It is","https://www.originfacts.com/airlines/vietnam-airlines"
"","200","airline","1437","28","150","1","https://www.originfacts.com/airlines/virgin-america","Virgin America · Originfacts","Virgin America was founded in 2004 and began commercial service in 2007 as a US low-cost airline associated with Richard Branson’s Virgin brand. Altho","https://www.originfacts.com/airlines/virgin-america"
"","200","airline","1675","29","150","1","https://www.originfacts.com/airlines/virgin-atlantic","Virgin Atlantic · Originfacts","Virgin Atlantic was founded in 1984 and operates as a British scheduled airline under the Virgin brand. Virgin Atlantic Limited is jointly owned by Vi","https://www.originfacts.com/airlines/virgin-atlantic"
"","200","airline","1682","30","150","1","https://www.originfacts.com/airlines/virgin-australia","Virgin Australia · Originfacts","Virgin Australia was founded in 2000 as Virgin Blue and later adopted its current name as its network and service model broadened. The airline is head","https://www.originfacts.com/airlines/virgin-australia"
"short_description","200","airline","1113","21","55","1","https://www.originfacts.com/airlines/vistara","Vistara · Originfacts","Vistara (UK/VTI) is a scheduled airline based in India.","https://www.originfacts.com/airlines/vistara"
"","200","airline","1410","26","150","1","https://www.originfacts.com/airlines/viva-aerobus","Viva Aerobus · Originfacts","Viva Aerobus is a Mexican low-cost airline founded in 2006. Its legal name is Viva, and it operates under the VB airline code. The carrier is associat","https://www.originfacts.com/airlines/viva-aerobus"
"","200","airline","1454","29","150","1","https://www.originfacts.com/airlines/vladivostok-air","Vladivostok Air · Originfacts","Vladivostok Air was a Russian scheduled airline whose roots dated to 1932, when civil aviation operations began in the country’s Far East. It subseque","https://www.originfacts.com/airlines/vladivostok-air"
"","200","airline","1436","21","150","1","https://www.originfacts.com/airlines/volaris","Volaris · Originfacts","Volaris is a Mexican low-cost airline founded in 2005 and launched commercial operations in 2006. Its legal corporate parent is Controladora Vuela Com","https://www.originfacts.com/airlines/volaris"
"short_description","200","airline","1100","34","69","1","https://www.originfacts.com/airlines/volga-dnepr-airlines","Volga-Dnepr Airlines · Originfacts","Volga-Dnepr Airlines (VI/VDA) is a scheduled airline based in Russia.","https://www.originfacts.com/airlines/volga-dnepr-airlines"
"","200","airline","1473","21","150","1","https://www.originfacts.com/airlines/vueling","Vueling · Originfacts","Vueling is a Spanish low-cost airline founded in 2004 and headquartered near Barcelona. It began operations with a small network from Barcelona and ha","https://www.originfacts.com/airlines/vueling"
"short_description","200","airline","1101","21","56","1","https://www.originfacts.com/airlines/wow-air","WOW Air · Originfacts","WOW Air (WW/WOW) is a low-cost airline based in Iceland.","https://www.originfacts.com/airlines/wow-air"
"short_description","200","airline","1101","23","57","1","https://www.originfacts.com/airlines/wamos-air","Wamos Air · Originfacts","Wamos Air (EB/PLM) is a scheduled airline based in Spain.","https://www.originfacts.com/airlines/wamos-air"
"","200","airline","1408","27","159","1","https://www.originfacts.com/airlines/warbelows-air","Warbelows Air · Originfacts","Warbelow&#x27;s Air is a scheduled commuter airline based in Fairbanks, Alaska. The carrier has longstanding roots in Alaska&#x27;s aviation sector and focuses","https://www.originfacts.com/airlines/warbelows-air"
"","200","airline","1426","22","150","1","https://www.originfacts.com/airlines/west-air","West Air · Originfacts","West Air is a privately owned Chinese low-cost carrier established in 2007 and headquartered in Chongqing. Operating under the IATA code PN and ICAO c","https://www.originfacts.com/airlines/west-air"
"","200","airline","1695","21","150","1","https://www.originfacts.com/airlines/westjet","WestJet · Originfacts","WestJet was founded in Calgary in 1994 and began flying in 1996 as a low-cost alternative in the Canadian market. It expanded from a small western net","https://www.originfacts.com/airlines/westjet"
"short_description","200","airline","1101","28","62","1","https://www.originfacts.com/airlines/westjet-encore","WestJet Encore · Originfacts","WestJet Encore (WR/WEN) is a low-cost airline based in Canada.","https://www.originfacts.com/airlines/westjet-encore"
"short_description","200","airline","1100","27","64","1","https://www.originfacts.com/airlines/white-airways","White Airways · Originfacts","White Airways (WI/WHT) is a scheduled airline based in Portugal.","https://www.originfacts.com/airlines/white-airways"
"","200","airline","1461","21","150","1","https://www.originfacts.com/airlines/wideroe","Widerøe · Originfacts","Founded in 1934, Widerøe is one of Norway’s longest-established airlines and a central part of the country’s regional transport system. It operates un","https://www.originfacts.com/airlines/wideroe"
